date,turnover,cost,port_sigma,gross_ret,net_ret,cum_gross,cum_net
2020-01-02,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-03,0.5702927151284569,0.0005702927151284569,0.09380687560318507,0.010616951825984855,0.010046659110856398,1.0106169518259849,1.0100466591108563
2020-01-06,0.03791982158902088,3.7919821589020884e-05,0.10262397126382523,0.0085262625184254,0.008488342696836378,1.0192337372628242,1.018620281293184
2020-01-07,0.015756872085721074,1.5756872085721074e-05,0.09771336823624747,0.0036678550576879597,0.0036520981856022388,1.0229721388810098,1.0223403825743125
2020-01-08,0.07465884044788706,7.465884044788707e-05,0.10005112003282104,-0.001929594889921372,-0.002004253730369259,1.020998217069293,1.0202913530488307
2020-01-09,0.06427995127660205,6.427995127660204e-05,0.1025978622136377,-0.0035537314749005742,-0.0036180114261771764,1.0173698635694766,1.0165999272754702
2020-01-10,0.015187914589710166,1.5187914589710166e-05,0.10185150395665174,0.0016987850248997554,0.0016835971103100452,1.0190981562584926,1.0183114719753725
2020-01-13,0.054443971653094,5.4443971653094e-05,0.09637519302410094,0.0040514368982613085,0.003996992926608214,1.0232269681317085,1.022381655725942
2020-01-14,0.05399344312539553,5.399344312539553e-05,0.09797429777383099,-0.001388443262202639,-0.0014424367053280345,1.021806275542102,1.0209069348988689
2020-01-15,0.055020479204216044,5.502047920421605e-05,0.10475697405133891,0.0007982360448769928,0.0007432155656727767,1.0226219181421212,1.021665688823989
2020-01-16,0.029920164502320046,2.9920164502320045e-05,0.09724907605179162,0.005569533216986014,0.005539613052483694,1.0283174448836319,1.027325321409073
2020-01-17,0.04039010619904815,4.039010619904815e-05,0.1011126402946056,0.0014384650683524171,0.001398074962153369,1.0297966436072743,1.0287615992189212
2020-01-21,0.06369460942120042,6.369460942120042e-05,0.10088553140072243,-0.000987021615504374,-0.0010507162249255744,1.02878021206046,1.0276806627150414
2020-01-22,0.0726722264499352,7.26722264499352e-05,0.10265671365188046,0.003809386676776911,0.0037367144503269757,1.032699233693615,1.0315208118977304
2020-01-23,0.06453871499111777,6.453871499111777e-05,0.09459153540057703,0.0014018723387826172,0.0013373336237914994,1.034146946183612,1.0329002993631218
