date,turnover,cost,port_sigma,gross_ret,net_ret,cum_gross,cum_net
2020-01-02,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-03,0.75,0.00075,0.0614642601435989,0.01392964869594045,0.01317964869594045,1.0139296486959404,1.0131796486959403
2020-01-06,0.0,0.0,0.05578175082408224,0.010431588330112901,0.010431588330112901,1.0245065453868325,1.0237487216955847
2020-01-07,0.0,0.0,0.05015703838944241,0.0042739877319253996,0.0042739877319253996,1.0288852737930931,1.0281242111726858
2020-01-08,0.0,0.0,0.05900836550862937,-0.00190813531949165,-0.00190813531949165,1.0269220214624637,1.0261624110525227
2020-01-09,0.0,0.0,0.06355223127475541,-0.004423626432481851,-0.004423626432481851,1.0223793020642247,1.0216230518869716
2020-01-10,0.0,0.0,0.05570501144421389,0.0022971064625001997,0.0022971064625001997,1.0247278161661229,1.0239698288017003
2020-01-13,0.0,0.0,0.05807309359763779,0.00598890196794685,0.00598890196794685,1.0308648106009701,1.030102283724529
2020-01-14,0.0,0.0,0.049423923357014066,-0.0018158708366946999,-0.0018158708366946999,1.0289928932548251,1.0282317510287011
2020-01-15,0.0,0.0,0.05390527594772148,0.0013566034731818,0.0013566034731818,1.030388828587694,1.0296266537933825
2020-01-16,0.0,0.0,0.051459012087291374,0.00734213917185785,0.00734213917185785,1.0379540867683124,1.0371863159805876
2020-01-17,0.0,0.0,0.053664958539069045,0.0017788106126701497,0.0017788106126701497,1.0398004105133203,1.0390312740067702
2020-01-21,0.0,0.0,0.05850214098646305,-0.0018167885775321,-0.0018167885775321,1.0379113130045865,1.037143573856456
2020-01-22,0.0,0.0,0.056254671805993146,0.0047908821136551,0.0047908821136551,1.0428838237496205,1.0421124064537373
2020-01-23,0.0,0.0,0.05163598285110878,0.0019842674275138998,0.0019842674275138998,1.044953184151768,1.0441802361576715
2020-01-24,0.0,0.0,0.05301597400784032,0.00518469221613215,0.00518469221613215,1.050370944791862,1.0495939893003172
2020-01-27,0.0,0.0,0.04770091534761151,0.0024758509464864998,0.0024758509464864998,1.0529715066896868,1.052192627572153
2020-01-28,0.0,0.0,0.056771724916546265,0.003038839852256851,0.003038839852256851,1.0561713184675063,1.05539007246107
2020-01-29,0.0,0.0,0.053759341746342094,-0.00320220979941745,-0.00320220979941745,1.052789236321646,1.0520104920288273
2020-01-30,0.0,0.0,0.061401606249348234,0.00715429970890865,0.00715429970890865,1.0603212060486042,1.059536890385718
2020-01-31,0.0,0.0,0.05524947465813589,0.0017228945713039109,0.0017228945713039109,1.0621480276983437,1.06136236074226
2020-02-03,0.0,0.0,0.05614219491612347,-0.0017303297470237494,-0.0017303297470237494,1.0603101613702748,1.0595258538770964
2020-02-04,0.0,0.0,0.054723080596764645,-0.000793145302303,-0.000793145302303,1.0594691813467998,1.0586854959234253
2020-02-05,0.0,0.0,0.05730010798419144,-0.005763273031160999,-0.005763273031160999,1.0533631711865976,1.0525840023562885
2020-02-06,0.0,0.0,0.055597421253148066,0.0008577251252394995,0.0008577251252394995,1.0542666672445262,1.0534868301015345
2020-02-07,0.0,0.0,0.05344262624534839,0.0066148684101351996,0.0066148684101351996,1.0612405025175407,1.0604555068544668
2020-02-10,0.0,0.0,0.05262244578124434,0.0048496645327219,0.0048496645327219,1.066387162943288,1.0655983603145884
2020-02-11,0.0,0.0,0.052077137498138276,0.00638564386820015,0.00638564386820015,1.0731967315914641,1.0724028919500954
2020-02-12,0.0,0.0,0.06042141631905031,-0.00338472536817215,-0.00338472536817215,1.069564255389007,1.0687731026768108
2020-02-13,0.0,0.0,0.05568652934058649,0.00026507449972014993,0.00026507449972014993,1.0698477695989228,1.0690564071723172
2020-02-14,0.0,0.0,0.05180586356774684,0.0042193386342012,0.0042193386342012,1.0743618196259055,1.0735671181732396
2020-02-18,0.0,0.0,0.047442802141104606,0.00506923346391295,0.00506923346391295,1.0798080105143035,1.0790092805344398
2020-02-19,0.0,0.0,0.0527157519153431,0.008491226139051102,0.008491226139051102,1.0889769045183393,1.0881713923415925
2020-02-20,0.0,0.0,0.053535992332261854,0.005257726284571706,0.005257726284571706,1.0947024470125168,1.0938926996732259
2020-02-21,0.0,0.0,0.05599201974388851,0.00388127057618885,0.00388127057618885,1.0989512834097883,1.0981383932219753
2020-02-24,0.0,0.0,0.06320236170429078,0.0069295520923622,0.0069295520923622,1.1065665235751447,1.1057480004224298
