date,asset,ret_1d
2011-03-15,TLT,-0.0004370251833314
2011-03-16,GLD,-0.0188279926059346
2011-03-16,QQQ,-0.0143140611545064
2011-03-16,SPY,-0.0115233129218412
2011-03-16,TLT,0.0148600285468223
2011-03-17,GLD,-0.0002201664404463
2011-03-17,QQQ,-0.0244448529601628
2011-03-17,SPY,-0.0186862410776153
2011-03-17,TLT,0.0112415194370555
2011-03-18,GLD,0.0053438559847313
2011-03-18,QQQ,0.0091912409177369
2011-03-18,SPY,0.013148228441042
2011-03-18,TLT,-0.0076948250045295
2011-03-21,GLD,0.0101692887342829
2011-03-21,QQQ,-0.0036663791527654
2011-03-21,SPY,-0.0007041691748716
2011-03-21,TLT,0.0026785252254881
2011-03-22,GLD,0.0055493947156889
2011-03-22,QQQ,0.0191001573616755
2011-03-22,SPY,0.0153789694972874
2011-03-22,TLT,-0.0059022054074683
2011-03-23,GLD,-0.0006470134817238
2011-03-23,QQQ,-0.0018033994562105
2011-03-23,SPY,-0.0034745987869786
2011-03-23,TLT,0.0033309819705731
2011-03-24,GLD,0.0092344211024195
2011-03-24,QQQ,0.0055800263027394
2011-03-24,SPY,0.0028577766530725
2011-03-24,TLT,-0.0012881361461132
2011-03-25,GLD,-0.008012599220911
2011-03-25,QQQ,0.0176145765905108
2011-03-25,SPY,0.0095179582977473
2011-03-25,TLT,-0.0075471727318651
2011-03-28,GLD,0.000287225560337
2011-03-28,QQQ,0.0024660817239874
2011-03-28,SPY,0.0030511782628464
2011-03-28,TLT,-0.0024923170219657
2011-03-29,GLD,-0.0051836059361381
2011-03-29,QQQ,-0.0054688568201159
2011-03-29,SPY,-0.0024401973806626
2011-03-29,TLT,0.0014094964327572
2011-03-30,GLD,-0.0023847279396549
2011-03-30,QQQ,0.0096823755940788
2011-03-30,SPY,0.0066961511432171
2011-03-30,TLT,-0.0077221191411003
2011-03-31,GLD,0.0033226803681451
2011-03-31,QQQ,0.0047189922815679
2011-03-31,SPY,0.0068775817732868
2011-03-31,TLT,0.0079387440229887
2011-04-01,GLD,0.0085449300783698
2011-04-01,QQQ,0.0013940032211322
2011-04-01,SPY,-0.0013567075803988
2011-04-01,TLT,-0.0020602061453459
2011-04-04,GLD,-0.0047302006629672
2011-04-04,QQQ,0.0005222174277655
2011-04-04,SPY,0.0042146339137174
2011-04-04,TLT,0.0006510979840219
2011-04-05,GLD,0.0045871597426004
2011-04-05,QQQ,-0.003312103218999
2011-04-05,SPY,0.0008257994924441
2011-04-05,TLT,0.0010841119047643
2011-04-06,GLD,0.0156802440645123
2011-04-06,QQQ,-0.0026226350670132
2011-04-06,SPY,-0.0001500113599201
2011-04-06,TLT,-0.0040171895771894
2011-04-07,GLD,0.0023204441860725
2011-04-07,QQQ,0.0024479710250591
2011-04-07,SPY,0.0031472349285492
2011-04-07,TLT,-0.0151268615007425
2011-04-08,GLD,0.0009125601693485
2011-04-08,QQQ,-0.0006987614014229
2011-04-08,SPY,-0.0025469811049454
2011-04-08,TLT,-0.0019900537651995
2011-04-11,GLD,0.0080372879988532
2011-04-11,QQQ,-0.0047298056656232
2011-04-11,SPY,-0.0034563615456314
2011-04-11,TLT,-0.0053262815956624
2011-04-12,GLD,-0.0071254528622386
2011-04-12,QQQ,-0.0033418805693003
2011-04-12,SPY,-0.003015183088211
2011-04-12,TLT,0.0008897001552604
2011-04-13,GLD,-0.0072471647308646
2011-04-13,QQQ,-0.0068947395753536
2011-04-13,SPY,-0.0075020657492846
2011-04-13,TLT,0.0107248661799173
2011-04-14,GLD,0.0020457366081456
2011-04-14,QQQ,0.0084791102109153
2011-04-14,SPY,-7.602408655647419e-05
2011-04-14,TLT,0.0062489891874925
2011-04-15,GLD,0.0133704257684773
2011-04-15,QQQ,-0.0017605369945945
2011-04-15,SPY,0.0007603288565081
2011-04-15,TLT,-0.0007653167673325
2011-04-18,GLD,0.008585564685085
2011-04-18,QQQ,-0.0017636419523001
2011-04-18,SPY,0.0036418533742727
2011-04-18,TLT,0.0134711203255845
2011-04-19,GLD,0.006048472882944
2011-04-19,QQQ,-0.0070859733246823
2011-04-19,SPY,-0.0112719836214687
2011-04-19,TLT,0.002263531978611
2011-04-20,GLD,0.0
2011-04-20,QQQ,0.0062029171656161
2011-04-20,SPY,0.0057280487619223
2011-04-20,TLT,0.0042974016974033
2011-04-21,GLD,0.0038984239674144
2011-04-21,QQQ,0.0223629619670978
2011-04-21,SPY,0.0135398499794586
2011-04-21,TLT,-0.0064530066587766
2011-04-25,GLD,0.0016369222633994
2011-04-25,QQQ,0.0079160468378253
2011-04-25,SPY,0.005095879307875
2011-04-25,TLT,-0.0008635776830058
2011-04-26,GLD,0.0008854577994363
2011-04-26,QQQ,0.0025678610965106
2011-04-26,SPY,-0.0010470376441327
2011-04-26,TLT,0.0037725561612412
2011-04-27,GLD,-0.003341794989776
2011-04-27,QQQ,0.0056260997859698
2011-04-27,SPY,0.0085683490189221
2011-04-27,TLT,0.0096360654386179
2011-04-28,GLD,0.0190816537853374
2011-04-28,QQQ,0.0067774153489168
2011-04-28,SPY,0.0065074910604855
2011-04-28,TLT,-0.010281755945081
2011-04-29,GLD,0.0041469550910052
2011-04-29,QQQ,-0.0015209153898816
2011-04-29,SPY,0.0032379338274032
2011-04-29,TLT,0.0076143763526835
2011-05-02,GLD,0.0168771190289777
2011-05-02,QQQ,-0.000845939240605
2011-05-02,SPY,0.0023482220617359
2011-05-02,TLT,0.0030935105883258
2011-05-03,GLD,-0.0129468184208681
2011-05-03,QQQ,-0.001863627943158
2011-05-03,SPY,-0.001540374115536
2011-05-03,TLT,-0.0026662416651016
2011-05-04,GLD,-0.0035299165110023
2011-05-04,QQQ,-0.0047595295416418
2011-05-04,SPY,-0.0036036479422074
2011-05-04,TLT,0.0056440039731861
2011-05-05,GLD,-0.0144487520908556
2011-05-05,QQQ,-0.0015346606271023
2011-05-05,SPY,-0.0066528476057744
2011-05-05,TLT,0.0044500834316386
2011-05-06,GLD,-0.0292602917940569
2011-05-06,QQQ,-0.0054757101625629
2011-05-06,SPY,-0.0090896260574921
2011-05-06,TLT,0.0094697840813926
2011-05-09,GLD,0.0126746289606685
2011-05-09,QQQ,0.0032548626834908
2011-05-09,SPY,0.0044060886282494
2011-05-09,TLT,-0.004408048429935
2011-05-10,GLD,0.0142137268902323
2011-05-10,QQQ,0.0037555081061742
2011-05-10,SPY,0.0038673577578452
2011-05-10,TLT,-0.001052394052501
2011-05-11,GLD,0.003522009979279
2011-05-11,QQQ,0.0084832543300511
2011-05-11,SPY,0.0084999507437913
2011-05-11,TLT,-0.0071859159211436
2011-05-12,GLD,-0.0092379455330178
2011-05-12,QQQ,-0.0072912627603402
2011-05-12,SPY,-0.0105804892821214
2011-05-12,TLT,0.0057106850171651
2011-05-13,GLD,0.0003411664040718
2011-05-13,QQQ,0.0059388024210778
2011-05-13,SPY,0.004749188055977
2011-05-13,TLT,-0.0063471963608917
2011-05-16,GLD,-0.0065703572965729
2011-05-16,QQQ,-0.0119130197221095
2011-05-16,SPY,-0.0077289962921284
2011-05-16,TLT,0.0089800239064789
2011-05-17,GLD,-0.0017870091740066
2011-05-17,QQQ,-0.0174427755310823
2011-05-17,SPY,-0.0063615142373828
2011-05-17,TLT,0.005558761731082
2011-05-18,GLD,-0.0043431154594507
2011-05-18,QQQ,0.0027835759688165
2011-05-18,SPY,-0.000150204778891
2011-05-18,TLT,0.0101977547961264
2011-05-19,GLD,0.0059241102924121
2011-05-19,QQQ,0.0083045379124693
2011-05-19,SPY,0.0088962755224503
2011-05-19,TLT,-0.0133404669431357
2011-05-20,GLD,0.0003432638177482
2011-05-20,QQQ,0.0029247017655734
2011-05-20,SPY,0.0023787706237433
2011-05-20,TLT,-0.0004197808514195
2011-05-23,GLD,0.0125539726156423
2011-05-23,QQQ,-0.0075875278385624
2011-05-23,SPY,-0.0079764267415332
2011-05-23,TLT,0.0005247185462603
2011-05-24,GLD,0.0023025631834914
2011-05-24,QQQ,-0.0148228766643382
2011-05-24,SPY,-0.011668766889634
2011-05-24,TLT,0.0048142331406495
2011-05-25,GLD,0.0051278333233063
2011-05-25,QQQ,-0.0061679370923285
2011-05-25,SPY,-0.0008333064581316
2011-05-25,TLT,0.0037515739476455
2011-05-26,GLD,-6.726457516765322e-05
2011-05-26,QQQ,0.0038814660502117
2011-05-26,SPY,0.0033290675181164
2011-05-26,TLT,-0.00469163081237
2011-05-27,GLD,-0.0024258812883911
2011-05-27,QQQ,0.0061441161103221
2011-05-27,SPY,0.0045970208824425
2011-05-27,TLT,0.00853282674898
2011-05-31,GLD,0.0099356062807943
2011-05-31,QQQ,0.0050624340691386
2011-05-31,SPY,0.0038272120360345
2011-05-31,TLT,-0.0004145602176848
2011-06-01,GLD,-0.0004008656386129
2011-06-01,QQQ,0.0160639139228944
2011-06-01,SPY,0.0103573777111792
2011-06-01,TLT,0.0022779179091183
2011-06-02,GLD,0.0018027330517969
2011-06-02,QQQ,-0.0220017614640453
2011-06-02,SPY,-0.0227171661768309
2011-06-02,TLT,0.0097772295284314
2011-06-03,GLD,-0.0027387456222016
2011-06-03,QQQ,0.002099719628584
2011-06-03,SPY,-0.001062210983871
2011-06-03,TLT,-0.0192333571041204
2011-06-06,GLD,0.004804501553227
2011-06-06,QQQ,-0.0151464788703236
2011-06-06,SPY,-0.0099943428828867
2011-06-06,TLT,0.005725933608079
2011-06-07,GLD,0.0017292622165884
2011-06-07,QQQ,-0.008196751046168
2011-06-07,SPY,-0.0106376161377758
2011-06-07,TLT,-0.0076070116813987
2011-06-08,GLD,-0.0003987873752467
2011-06-08,QQQ,-0.0017908040933427
2011-06-08,SPY,-0.0006200509676611
2011-06-08,TLT,0.0045919767895445
2011-06-09,GLD,-0.0040635609927037
2011-06-09,QQQ,-0.0071955972418305
2011-06-09,SPY,-0.0041962027123694
2011-06-09,TLT,0.0077789117340778
2011-06-10,GLD,0.0049938513889593
2011-06-10,QQQ,0.0018037935600572
2011-06-10,SPY,0.0076022067914085
2011-06-10,TLT,-0.0040374751747823
2011-06-13,GLD,-0.0088058744610236
2011-06-13,QQQ,-0.0154366504937865
2011-06-13,SPY,-0.0140079759465904
2011-06-13,TLT,0.0076470131892639
2011-06-14,GLD,-0.0098987453320882
2011-06-14,QQQ,0.0
2011-06-14,SPY,0.000783380188234
2011-06-14,TLT,-0.0050570091923672
2011-06-15,GLD,0.0060720324805705
2011-06-15,QQQ,0.012729773023942
2011-06-15,SPY,0.012606270353002
2011-06-15,TLT,-0.0152213015310848
2011-06-16,GLD,0.0030222458840737
2011-06-16,QQQ,-0.0191559123350544
2011-06-16,SPY,-0.0179454815471844
2011-06-16,TLT,0.0180109571449599
2011-06-17,GLD,-0.0010063666073081
2011-06-17,QQQ,-0.0038755991880377
2011-06-17,SPY,0.002202001589878
2011-06-17,TLT,0.0045295778923982
2011-06-20,GLD,0.0064902787716807
2011-06-20,QQQ,-0.0053768722874162
2011-06-20,SPY,-0.0019657957500154
2011-06-20,TLT,-0.0047359203046246
2011-06-21,GLD,0.0006000356050579
2011-06-21,QQQ,0.005191904444275
2011-06-21,SPY,0.0051030053543199
2011-06-21,TLT,0.0012375735729763
2011-06-22,GLD,0.0048538659999233
2011-06-22,QQQ,0.021226777874954
2011-06-22,SPY,0.0136109434821217
2011-06-22,TLT,-0.0044419299393971
2011-06-23,GLD,0.0015245138749051
2011-06-23,QQQ,-0.0072687528136992
2011-06-23,SPY,-0.0060437096564743
2011-06-23,TLT,0.0006210431647719
2011-06-24,GLD,-0.0177067342162135
2011-06-24,QQQ,0.0092584543049787
2011-06-24,SPY,-0.0028796775585726
2011-06-24,TLT,0.0076273082640052
2011-06-27,GLD,-0.0141210893358671
2011-06-27,QQQ,-0.0174995182700431
2011-06-27,SPY,-0.0116814114133656
2011-06-27,TLT,-0.0042187234141157
2011-06-28,GLD,-0.00363025705732
2011-06-28,QQQ,0.0158718815518452
2011-06-28,SPY,0.0088715391100885
2011-06-28,TLT,-0.0138090944529107
2011-06-29,GLD,0.0034935800405475
2011-06-29,QQQ,0.0147325642949548
2011-06-29,SPY,0.0129685230400005
2011-06-29,TLT,-0.0080828055375355
2011-06-30,GLD,0.0064071324662657
2011-06-30,QQQ,0.0040936169015051
2011-06-30,SPY,0.0085276943055738
2011-06-30,TLT,-0.0066620799733389
2011-07-01,GLD,-0.008049656026433
2011-07-01,QQQ,0.0132335413405904
2011-07-01,SPY,0.0095169928285943
2011-07-01,TLT,-0.0015927959522901
2011-07-05,GLD,-0.007355805010163
2011-07-05,QQQ,0.0149620156678713
2011-07-05,SPY,0.0146679597898238
2011-07-05,TLT,-0.0050072147594559
2011-07-06,GLD,0.0184583599224856
2011-07-06,QQQ,0.0049952892435332
2011-07-06,SPY,-0.0008217279968376
2011-07-06,TLT,0.002240349703809
2011-07-07,GLD,0.0086329445742243
2011-07-07,QQQ,0.0032592639961135
2011-07-07,SPY,0.0011950383290817
2011-07-07,TLT,0.005102087673396
2011-07-08,GLD,0.0016103488438778
2011-07-08,QQQ,0.0136079536587998
2011-07-08,SPY,0.0103219969663524
2011-07-08,TLT,-0.0029730195862006
2011-07-11,GLD,0.0073481033765557
2011-07-11,QQQ,-0.0027068169280015
2011-07-11,SPY,-0.007117517691026
2011-07-11,TLT,0.0140438589826665
2011-07-12,GLD,0.0088789103986217
2011-07-12,QQQ,-0.0182926669165956
2011-07-12,SPY,-0.0182457493973941
2011-07-12,TLT,0.0148829334189092
2011-07-13,GLD,0.0077540665303148
2011-07-13,QQQ,-0.0076203802855031
2011-07-13,SPY,-0.0043285736779727
2011-07-13,TLT,0.0034032333279031
2011-07-14,GLD,0.0089277260458714
2011-07-14,QQQ,0.0041637441541118
2011-07-14,SPY,0.0033429787836208
2011-07-14,TLT,0.0027759671777396
2011-07-15,GLD,0.0025916426711083
2011-07-15,QQQ,-0.0116674928763139
2011-07-15,SPY,-0.0069262650845373
2011-07-15,TLT,-0.0143738513549818
2011-07-18,GLD,0.0042616690244966
2011-07-18,QQQ,0.013224454614285
2011-07-18,SPY,0.0057879209614672
2011-07-18,TLT,0.0016650647250049
2011-07-19,GLD,0.0087886530168965
2011-07-19,QQQ,-0.0053730532286653
2011-07-19,SPY,-0.0082349059986548
2011-07-19,TLT,-0.0097174404959299
2011-07-20,GLD,-0.0122740582432856
2011-07-20,QQQ,0.0225114337434639
2011-07-20,SPY,0.0161011691864833
2011-07-20,TLT,0.0205764649847096
2011-07-21,GLD,0.008755048684885
2011-07-21,QQQ,-0.0042571372339342
2011-07-21,SPY,-0.0006029228774295
2011-07-21,TLT,-0.0118993749283508
2011-07-22,GLD,-0.0076564788892538
2011-07-22,QQQ,0.0066332959243184
2011-07-22,SPY,0.0137758531082941
2011-07-22,TLT,-0.0077325135320236
2011-07-25,GLD,0.0082971583814199
2011-07-25,QQQ,0.0102875820009128
2011-07-25,SPY,0.0006689436860065
2011-07-25,TLT,0.0075243452741351
2011-07-26,GLD,0.0077841345895714
2011-07-26,QQQ,-0.0020154345734483
2011-07-26,SPY,-0.0055884798756408
2011-07-26,TLT,-0.0109920293866198
2011-07-27,GLD,0.0027292577237113
2011-07-27,QQQ,0.0025187071515342
2011-07-27,SPY,-0.0037430796296073
2011-07-27,TLT,0.0068188202384538
2011-07-28,GLD,-0.0036830230779663
2011-07-28,QQQ,-0.0261652864162037
2011-07-28,SPY,-0.020688008283868
2011-07-28,TLT,0.000104564695712
2011-07-29,GLD,0.0008267138480823
2011-07-29,QQQ,0.0017199604372669
2011-07-29,SPY,-0.0029139263938764
2011-07-29,TLT,0.003756191607312
2011-08-01,GLD,0.006146757162875
2011-08-01,QQQ,-0.0032704845220383
2011-08-01,SPY,-0.0068580455977189
2011-08-01,TLT,0.0195943319225006
2011-08-02,GLD,-0.0036074345335545
2011-08-02,QQQ,-0.0046660494029669
2011-08-02,SPY,-0.0042617789541002
2011-08-02,TLT,0.0067176197870137
2011-08-03,GLD,0.0238076837070609
2011-08-03,QQQ,-0.0256154195631364
2011-08-03,SPY,-0.0258794555319534
2011-08-03,TLT,0.0295843986841355
2011-08-04,GLD,-0.0001857451996914
2011-08-04,QQQ,0.0095508491621222
2011-08-04,SPY,0.0054041323279468
2011-08-04,TLT,0.0019676998619921
2011-08-05,GLD,-0.0052774225526159
2011-08-05,QQQ,-0.0475851748746375
2011-08-05,SPY,-0.0479741060521945
2011-08-05,TLT,0.0349625448303749
2011-08-08,GLD,0.0068861006771447
2011-08-08,QQQ,-0.0062962492794291
2011-08-08,SPY,-0.001497880801026
2011-08-08,TLT,-0.0292779089400109
2011-08-09,GLD,0.0326601546498963
2011-08-09,QQQ,-0.0620770352683596
2011-08-09,SPY,-0.0673405740304652
2011-08-09,TLT,0.0310796489192156
2011-08-10,GLD,0.0088762713788843
2011-08-10,QQQ,0.0471038368099218
2011-08-10,SPY,0.045450506361566
2011-08-10,TLT,0.0030271490910155
2011-08-11,GLD,0.0347947403857546
2011-08-11,QQQ,-0.0417809961353395
2011-08-11,SPY,-0.0451833161672427
2011-08-11,TLT,0.029319368545972
2011-08-12,GLD,-0.0221826013446458
2011-08-12,QQQ,0.0431001275173494
2011-08-12,SPY,0.0439056743038678
2011-08-12,TLT,-0.0517665225195132
2011-08-15,GLD,-0.0045785403797653
2011-08-15,QQQ,0.0088123046841589
2011-08-15,SPY,0.0067105870866388
2011-08-15,TLT,0.019609438786145
2011-08-16,GLD,0.0107090692424539
2011-08-16,QQQ,0.014639396314794
2011-08-16,SPY,0.0209440506651822
2011-08-16,TLT,-0.0101871657059943
2011-08-17,GLD,0.0122643855311679
2011-08-17,QQQ,-0.0084980942865038
2011-08-17,SPY,-0.0085759354348648
2011-08-17,TLT,0.0164195149876733
2011-08-18,GLD,0.0028707604561206
2011-08-18,QQQ,-0.0059546079337109
2011-08-18,SPY,0.0006687439260469
2011-08-18,TLT,0.0173575931553853
2011-08-19,GLD,0.0187431116355185
2011-08-19,QQQ,-0.0503311236476702
2011-08-19,SPY,-0.0440757652039051
2011-08-19,TLT,0.0203303823011362
2011-08-22,GLD,0.0124697326297236
2011-08-22,QQQ,-0.018221973542321
2011-08-22,SPY,-0.0164652870895251
2011-08-22,TLT,0.0080357925235559
2011-08-23,GLD,0.0254581120152361
2011-08-23,QQQ,0.0035913907119591
2011-08-23,SPY,0.0007987218438405
2011-08-23,TLT,-0.002521150132925
2011-08-24,GLD,-0.0382092428394708
2011-08-24,QQQ,0.0403996735940383
2011-08-24,SPY,0.0323805310095287
2011-08-24,TLT,-0.013889731687584
2011-08-25,GLD,-0.0344704023960957
2011-08-25,QQQ,0.0078117927509072
2011-08-25,SPY,0.013986236514564
2011-08-25,TLT,-0.0288423631462223
2011-08-26,GLD,0.0041278319429928
2011-08-26,QQQ,-0.016456490627895
2011-08-26,SPY,-0.0153613111663493
2011-08-26,TLT,0.01076236611326
2011-08-29,GLD,0.0292162711360556
2011-08-29,QQQ,0.0247725930369576
2011-08-29,SPY,0.0144293000086114
2011-08-29,TLT,0.0098185076246388
2011-08-30,GLD,-0.0203786755408457
2011-08-30,QQQ,0.0274752667739572
2011-08-30,SPY,0.028330974868218
2011-08-30,TLT,-0.013922630959906
2011-08-31,GLD,0.0295214312614888
2011-08-31,QQQ,0.0065705767386684
2011-08-31,SPY,0.0026333103895152
2011-08-31,TLT,0.015948425610291
2011-09-01,GLD,-0.0077350582090846
2011-09-01,QQQ,0.0016359205768956
2011-09-01,SPY,0.0044280589954652
2011-09-01,TLT,-0.0155746202031276
2011-09-02,GLD,0.0008436339994106
2011-09-02,QQQ,-0.0091224859506831
2011-09-02,SPY,-0.0105281344225342
2011-09-02,TLT,0.0179634685999476
2011-09-06,GLD,0.0297438800607099
2011-09-06,QQQ,-0.0237400353844575
2011-09-06,SPY,-0.0258819585974837
