date,turnover,cost,port_sigma,gross_ret,net_ret,cum_gross,cum_net
2020-01-02,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2020-01-03,0.75,0.00075,0.07579682861902189,0.01392964869594045,0.01317964869594045,1.0139296486959404,1.0131796486959403
2020-01-06,0.0,0.0,0.07653418129164544,0.010431588330112901,0.010431588330112901,1.0245065453868325,1.0237487216955847
2020-01-07,0.0,0.0,0.07793184908467334,0.0042739877319253996,0.0042739877319253996,1.0288852737930931,1.0281242111726858
2020-01-08,0.0,0.0,0.07792068192395249,-0.00190813531949165,-0.00190813531949165,1.0269220214624637,1.0261624110525227
2020-01-09,0.0,0.0,0.07756656371724868,-0.004423626432481851,-0.004423626432481851,1.0223793020642247,1.0216230518869716
2020-01-10,0.0,0.0,0.07753845804822937,0.0022971064625001997,0.0022971064625001997,1.0247278161661229,1.0239698288017003
2020-01-13,0.0,0.0,0.0774201882260974,0.00598890196794685,0.00598890196794685,1.0308648106009701,1.030102283724529
2020-01-14,0.0,0.0,0.07733706045670843,-0.0018158708366946999,-0.0018158708366946999,1.0289928932548251,1.0282317510287011
2020-01-15,0.0,0.0,0.07732900441637681,0.0013566034731818,0.0013566034731818,1.030388828587694,1.0296266537933825
2020-01-16,0.0,0.0,0.07689964891953084,0.00734213917185785,0.00734213917185785,1.0379540867683124,1.0371863159805876
2020-01-17,0.0,0.0,0.07667840998367532,0.0017788106126701497,0.0017788106126701497,1.0398004105133203,1.0390312740067702
2020-01-21,0.0,0.0,0.07665017402367394,-0.0018167885775321,-0.0018167885775321,1.0379113130045865,1.037143573856456
2020-01-22,0.0,0.0,0.0764157921101612,0.0047908821136551,0.0047908821136551,1.0428838237496205,1.0421124064537373
2020-01-23,0.0,0.0,0.07631747012122503,0.0019842674275138998,0.0019842674275138998,1.044953184151768,1.0441802361576715
2020-01-24,0.0,0.0,0.07588930844280027,0.00518469221613215,0.00518469221613215,1.050370944791862,1.0495939893003172
2020-01-27,0.0,0.0,0.07562913290677509,0.0024758509464864998,0.0024758509464864998,1.0529715066896868,1.052192627572153
2020-01-28,0.0,0.0,0.07623434695522238,0.003038839852256851,0.003038839852256851,1.0561713184675063,1.05539007246107
2020-01-29,0.0,0.0,0.07849472945331026,-0.00320220979941745,-0.00320220979941745,1.052789236321646,1.0520104920288273
2020-01-30,0.0,0.0,0.0787264820418887,0.00715429970890865,0.00715429970890865,1.0603212060486042,1.059536890385718
2020-01-31,0.0,0.0,0.07823492032592495,0.0017228945713039109,0.0017228945713039109,1.0621480276983437,1.06136236074226
2020-02-03,0.0,0.0,0.07748752707536308,-0.0017303297470237494,-0.0017303297470237494,1.0603101613702748,1.0595258538770964
2020-02-04,0.0,0.0,0.07940446552750464,-0.000793145302303,-0.000793145302303,1.0594691813467998,1.0586854959234253
2020-02-05,0.0,0.0,0.0788063772267551,-0.005763273031160999,-0.005763273031160999,1.0533631711865976,1.0525840023562885
2020-02-06,0.0,0.0,0.08031264821644565,0.0008577251252394995,0.0008577251252394995,1.0542666672445262,1.0534868301015345
2020-02-07,0.0,0.0,0.0802316719868725,0.0066148684101351996,0.0066148684101351996,1.0612405025175407,1.0604555068544668
2020-02-10,0.0,0.0,0.07935958070687402,0.0048496645327219,0.0048496645327219,1.066387162943288,1.0655983603145884
2020-02-11,0.0,0.0,0.07909960242650008,0.00638564386820015,0.00638564386820015,1.0731967315914641,1.0724028919500954
2020-02-12,0.0,0.0,0.07855044227051844,-0.00338472536817215,-0.00338472536817215,1.069564255389007,1.0687731026768108
2020-02-13,0.0,0.0,0.07787365742353188,0.00026507449972014993,0.00026507449972014993,1.0698477695989228,1.0690564071723172
2020-02-14,0.0,0.0,0.07745165362747283,0.0042193386342012,0.0042193386342012,1.0743618196259055,1.0735671181732396
